"Time","PopulationSize","CooperatorProportion","MinCooperatorFitness","MaxCooperatorFitness","MeanCooperatorFitness","MinDefectorFitness","MaxDefectorFitness","MeanDefectorFitness","ShannonIndex","SimpsonIndex","GenomeLength","Alleles","Delta","Epsilon","PopsizeMax","Replicate"
2322,49880,8.01924619086e-05,2.71755,2.72805,2.7248625,2.6107,2.90185,2.77310996471,1.02692087642,0.434873871309,5,6,0.3,0.00015,1100,"9"
2323,50126,0.000119698360132,2.65095,2.7204,2.70835,2.60845,2.90185,2.77321204409,1.0243758577,0.434811452254,5,6,0.3,0.00015,1100,"9"
2324,50239,9.95242739704e-05,2.64765,2.73435,2.71347,2.60755,2.90185,2.77333682964,1.01600715262,0.438506010182,5,6,0.3,0.00015,1100,"9"
2325,50019,0.000119954417321,2.63535,2.7345,2.717475,2.6068,2.90185,2.77363108992,1.003854262,0.442323990296,5,6,0.3,0.00015,1100,"9"
2326,49885,8.01844241756e-05,2.6463,2.7354,2.668575,2.6068,2.88685,2.77371948938,1.0039456522,0.442578990514,5,6,0.3,0.00015,1100,"9"
2327,49873,6.01527880817e-05,2.65215,2.68905,2.66445,2.60575,2.8876,2.77411681873,1.00419610381,0.443651297933,5,6,0.3,0.00015,1100,"9"
2328,49933,0.000120161015761,2.6166,2.6814,2.64,2.60575,2.8876,2.77418067579,0.997298844038,0.445530090649,5,6,0.3,0.00015,1100,"9"
2329,50215,0.0001194862093,2.6553,2.6553,2.6553,2.60695,2.8912,2.77444436655,0.994643093639,0.447201199732,5,6,0.3,0.00015,1100,"9"
2330,49784,0.000160694198939,2.6553,2.6691,2.6652375,2.41915,2.8954,2.77437432196,0.993043500869,0.448732118284,5,6,0.3,0.00015,1100,"9"
2331,50155,0.000219320107666,2.6601,2.6748,2.66893636364,2.6074,2.8954,2.77462086092,0.99335066669,0.449832304424,5,6,0.3,0.00015,1100,"9"
2332,49747,0.000281424005468,2.66325,2.6754,2.67184285714,2.41135,2.8954,2.77456617035,0.989585329298,0.451914151383,5,6,0.3,0.00015,1100,"9"
2333,50020,0.000379848060776,2.63205,2.67795,2.67173684211,2.40385,2.89015,2.77490350693,0.988612746694,0.452489934854,5,6,0.3,0.00015,1100,"9"
2334,50117,0.000438972803639,2.6385,2.67795,2.66877954545,2.39995,2.8954,2.77514419902,0.980660381393,0.455558869632,5,6,0.3,0.00015,1100,"9"
2335,49982,0.000640230482974,2.64285,2.7378,2.6655890625,2.4022,2.90545,2.77552783183,0.980869539432,0.45680268273,5,6,0.3,0.00015,1100,"9"
2336,50002,0.000559977600896,2.6313,2.73315,2.6814375,2.389,2.9053,2.77575823028,0.971886418424,0.459865363635,5,6,0.3,0.00015,1100,"9"
2337,49913,0.000641115541041,2.6313,2.7225,2.6681625,2.30995,2.91415,2.77559765442,0.971031526068,0.460354466574,5,6,0.3,0.00015,1100,"9"
2338,50054,0.000459503735965,2.6313,2.72685,2.65848913043,2.3833,2.91835,2.7762888649,0.970620051686,0.462818212031,5,6,0.3,0.00015,1100,"9"
2339,49899,0.000621254934969,2.62005,2.7243,2.66292096774,2.33245,2.91085,2.77595018248,0.966842704802,0.463284967681,5,6,0.3,0.00015,1100,"9"
2340,49896,0.000541125541126,2.6232,2.68545,2.65681111111,2.33155,2.91085,2.77644564158,0.959275872541,0.466211791233,5,6,0.3,0.00015,1100,"9"
2341,49802,0.000702783020762,2.613,2.6838,2.66563714286,2.33575,2.9068,2.77661903068,0.954644750171,0.468002189518,5,6,0.3,0.00015,1100,"9"
2342,49835,0.000762516303803,2.6175,2.69475,2.67341447368,2.3284,2.9236,2.77668479728,0.958190169637,0.466625779389,5,6,0.3,0.00015,1100,"9"
2343,49671,0.00096635863985,2.6244,2.7219,2.684475,2.41165,2.93035,2.77674331963,0.951962260192,0.469272075928,5,6,0.3,0.00015,1100,"9"
2344,50201,0.000956156251867,2.6286,2.7243,2.685553125,2.4046,2.92375,2.77711766794,0.954098087563,0.468695016568,5,6,0.3,0.00015,1100,"9"
2345,49538,0.000625782227785,2.63235,2.72235,2.68695,2.41135,2.9236,2.77706232553,0.95381278598,0.470096799519,5,6,0.3,0.00015,1100,"9"
2346,49871,0.000541396803754,2.64795,2.7252,2.68512777778,2.4091,2.92435,2.77816475604,0.953489262985,0.471900041056,5,6,0.3,0.00015,1100,"9"
2347,50051,0.000459531278096,2.66295,2.7222,2.68242391304,2.4115,2.9344,2.77802207964,0.950290616701,0.471484561362,5,6,0.3,0.00015,1100,"9"
2348,50219,0.000517732332384,2.652,2.71905,2.67623653846,2.41345,2.93185,2.77892028869,0.94062845713,0.477105602339,5,6,0.3,0.00015,1100,"9"
2349,50106,0.00055881531154,2.6448,2.71305,2.66428928571,2.41015,2.93185,2.77872302808,0.944276235768,0.47627806044,5,6,0.3,0.00015,1100,"9"
2350,49963,0.000620459139763,2.6448,2.7171,2.6734016129,2.4103,2.93365,2.77868211968,0.938783858576,0.477602934408,5,6,0.3,0.00015,1100,"9"
2351,49896,0.000781625781626,2.64885,2.7234,2.68291538462,2.4088,2.9293,2.77932255852,0.938633306693,0.479096122307,5,6,0.3,0.00015,1100,"9"
2352,50119,0.000798100520761,2.64885,2.71545,2.68989375,2.4058,2.93215,2.77929524052,0.937454657489,0.479142180767,5,6,0.3,0.00015,1100,"9"
2353,50050,0.000739260739261,2.65185,2.72025,2.68685675676,2.4088,2.93215,2.77919314678,0.940017998211,0.479503950196,5,6,0.3,0.00015,1100,"9"
2354,50051,0.000419572036523,2.6412,2.7234,2.6906,2.30635,2.93425,2.77948129522,0.939255456875,0.481039766802,5,6,0.3,0.00015,1100,"9"
2355,50218,0.00025887132104,2.6448,2.70075,2.66978076923,2.4118,2.93425,2.77974928892,0.938127959374,0.481749543713,5,6,0.3,0.00015,1100,"9"
2356,50197,0.000239058111042,2.6424,2.69685,2.65725,2.60905,2.93485,2.7799022716,0.934334961905,0.484668101566,5,6,0.3,0.00015,1100,"9"
2357,49878,0.000180440274269,2.65515,2.697,2.6673,2.4106,2.92885,2.77999153582,0.926816900806,0.48683313931,5,6,0.3,0.00015,1100,"9"
2358,50101,0.000179637132991,2.65815,2.69265,2.66603333333,2.6242,2.9296,2.78026029406,0.927129966294,0.487271208456,5,6,0.3,0.00015,1100,"9"
2359,50154,0.000179447302309,2.6118,2.68785,2.66766666667,2.6242,2.93125,2.78025940173,0.925061409671,0.488179457874,5,6,0.3,0.00015,1100,"9"
2360,50266,0.000218835793578,2.616,2.68785,2.66987727273,2.60785,2.93125,2.78060994727,0.921583878989,0.489739526633,5,6,0.3,0.00015,1100,"9"
2361,49626,0.000241808729295,2.6121,2.69055,2.6580875,2.5216,2.93005,2.7809296499,0.91994782261,0.491801727744,5,6,0.3,0.00015,1100,"9"
2362,50230,0.000218992633884,2.6157,2.70105,2.65531363636,2.5261,2.9398,2.78155655628,0.91954404608,0.49206742752,5,6,0.3,0.00015,1100,"9"
2363,50195,0.000298834545273,2.6148,2.6847,2.63924,2.62195,2.9332,2.78132981267,0.915636782509,0.494348155353,5,6,0.3,0.00015,1100,"9"
2364,49812,0.000321207741107,2.6148,2.6793,2.635040625,2.61505,2.9332,2.78163702506,0.907349914022,0.498301496063,5,6,0.3,0.00015,1100,"9"
2365,50034,0.000439701003318,2.61765,2.6892,2.64194318182,2.60845,2.93905,2.78171154423,0.903015552085,0.497043579699,5,6,0.3,0.00015,1100,"9"
2366,50231,0.000358344448647,2.6205,2.7048,2.655,2.6134,2.93455,2.78220468504,0.8941866832,0.5017431055,5,6,0.3,0.00015,1100,"9"
2367,50191,0.000338706142536,2.6178,2.7228,2.63209411765,2.6077,2.9335,2.78200000598,0.892985893186,0.502419329221,5,6,0.3,0.00015,1100,"9"
2368,49825,0.000260913196187,2.60565,2.69025,2.63650384615,2.39335,2.93485,2.78249891894,0.886553377701,0.506294673807,5,6,0.3,0.00015,1100,"9"
2369,49821,0.00020071857249,2.60565,2.69625,2.649045,2.6119,2.9323,2.78285888258,0.892660559183,0.505374432254,5,6,0.3,0.00015,1100,"9"
2370,50210,0.000139414459271,2.6154,2.69625,2.64970714286,2.61925,2.93545,2.78296284385,0.886804484153,0.506418552535,5,6,0.3,0.00015,1100,"9"
2371,49939,6.00732894131e-05,2.6163,2.68215,2.6602,2.61175,2.93095,2.78255220282,0.888119652867,0.506150596902,5,6,0.3,0.00015,1100,"9"
2372,49994,4.00048005761e-05,2.6127,2.6922,2.65245,2.60965,2.9362,2.78344728157,0.878844526872,0.51188225477,5,6,0.3,0.00015,1100,"9"
2373,49730,2.01085863664e-05,2.68125,2.68125,2.68125,2.61085,2.92975,2.78336988075,0.88019756104,0.510811986982,5,6,0.3,0.00015,1100,"9"
2374,49863,2.00549505645e-05,2.6862,2.6862,2.6862,2.52925,2.9434,2.78392179716,0.869940411683,0.514268018623,5,6,0.3,0.00015,1100,"9"
2375,50273,0,NA,NA,NA,2.62795,2.935,2.78343800748,0.870517214302,0.511155499186,5,6,0.3,0.00015,1100,"9"
2376,50079,1.99684498492e-05,2.72715,2.72715,2.72715,2.30605,2.94085,2.78341139223,0.8704848591,0.512651547327,5,6,0.3,0.00015,1100,"9"
2377,50139,3.9889108279e-05,2.6154,2.71815,2.666775,2.30005,2.9338,2.78378791312,0.865335940373,0.515604489043,5,6,0.3,0.00015,1100,"9"
2378,49930,8.01121570198e-05,2.6232,2.7345,2.6772375,2.63605,2.93905,2.78392206165,0.86100826174,0.518655216442,5,6,0.3,0.00015,1100,"9"
2379,50062,0.000159801845711,2.60505,2.7357,2.6437125,2.6392,2.93905,2.78418767631,0.858740449498,0.520063928208,5,6,0.3,0.00015,1100,"9"
2380,49622,0.000141066462456,2.60355,2.7291,2.64561428571,2.31835,2.9461,2.78411844503,0.859109032802,0.519887196181,5,6,0.3,0.00015,1100,"9"
2381,50079,9.98422492462e-05,2.60355,2.7294,2.65545,2.32075,2.93395,2.78462281623,0.850745029241,0.523596099221,5,6,0.3,0.00015,1100,"9"
2382,50412,0.000178528921685,2.6043,2.7276,2.64956666667,2.317,2.93665,2.78463870603,0.843414163411,0.527375518326,5,6,0.3,0.00015,1100,"9"
2383,50073,0.000179737583129,2.616,2.7267,2.66293333333,2.31565,2.93575,2.78452193492,0.839405025595,0.528867080392,5,6,0.3,0.00015,1100,"9"
2384,50107,0.000219530205361,2.6184,2.72535,2.68204090909,2.308,2.93575,2.78496614101,0.837402141232,0.531346350267,5,6,0.3,0.00015,1100,"9"
2385,49753,0.000341687938416,2.6157,2.73195,2.68986176471,2.308,2.9248,2.78519937369,0.83249909827,0.534140172764,5,6,0.3,0.00015,1100,"9"
2386,50235,0.000258783716532,2.619,2.7366,2.69601923077,2.31025,2.93275,2.78593284815,0.826568851568,0.538278223335,5,6,0.3,0.00015,1100,"9"
2387,49778,0.000220981156334,2.6157,2.7366,2.70934090909,2.3098,2.9356,2.78553837181,0.825241669419,0.538964743588,5,6,0.3,0.00015,1100,"9"
2388,49655,0.000120833752895,2.622,2.73045,2.702325,2.38585,2.93455,2.78599047614,0.824649250783,0.540079698241,5,6,0.3,0.00015,1100,"9"
2389,49590,0.000120992135511,2.6205,2.72925,2.7076,2.38915,2.93305,2.78600436532,0.823880073252,0.540019458613,5,6,0.3,0.00015,1100,"9"
2390,50047,9.9906088277e-05,2.7213,2.72505,2.7243,2.38915,2.93365,2.78641878022,0.828413705027,0.540352976149,5,6,0.3,0.00015,1100,"9"
2391,50242,9.95183312766e-05,2.6127,2.7366,2.70717,2.3905,2.9311,2.78616435197,0.824135271514,0.541404784554,5,6,0.3,0.00015,1100,"9"
2392,49686,4.02527875055e-05,2.72265,2.7249,2.723775,2.3911,2.93575,2.78624741164,0.822249275712,0.542869862757,5,6,0.3,0.00015,1100,"9"
2393,50171,1.99318331307e-05,2.7114,2.7114,2.7114,2.3923,2.9335,2.78704632649,0.819718946202,0.54580215931,5,6,0.3,0.00015,1100,"9"
2394,50051,1.99796207868e-05,2.71815,2.71815,2.71815,2.39395,2.9356,2.78675253347,0.821692317568,0.545328653786,5,6,0.3,0.00015,1100,"9"
2395,50032,7.9948832747e-05,2.6364,2.72355,2.6994375,2.39995,2.93605,2.78714102003,0.813601274656,0.549006976597,5,6,0.3,0.00015,1100,"9"
2396,50067,0.000199732358639,2.63535,2.7375,2.712345,2.3962,2.93605,2.78746490001,0.815794535851,0.550134185761,5,6,0.3,0.00015,1100,"9"
2397,49838,0.000160520085076,2.63775,2.7393,2.7216,2.4079,2.9335,2.78736374473,0.815510815623,0.549982055025,5,6,0.3,0.00015,1100,"9"
2398,50093,0.000159702952508,2.6178,2.7393,2.7163125,2.41135,2.9329,2.78788745133,0.811131851838,0.552901402366,5,6,0.3,0.00015,1100,"9"
2399,50037,0.000199852109439,2.6181,2.7267,2.71503,2.4001,2.92045,2.7883135167,0.799389992371,0.559122738172,5,6,0.3,0.00015,1100,"9"
2400,50026,0.000199896054052,2.6181,2.7312,2.71809,2.4163,2.92045,2.78815202135,0.802011561518,0.557714852947,5,6,0.3,0.00015,1100,"9"
2401,49976,0.000160076836882,2.6175,2.7339,2.716875,2.41135,2.926,2.78820452089,0.804022834135,0.556550507458,5,6,0.3,0.00015,1100,"9"
2402,50089,0.000219609095809,2.7165,2.73525,2.72593636364,2.41075,2.92345,2.78815708994,0.807505774881,0.555685620556,5,6,0.3,0.00015,1100,"9"
2403,50195,0.000298834545273,2.71065,2.73525,2.72472,2.4148,2.935,2.78868076624,0.801470819795,0.560985672363,5,6,0.3,0.00015,1100,"9"
2404,49768,0.00026121202379,2.7183,2.73915,2.73245769231,2.40865,2.92225,2.78842695508,0.796911691867,0.561044097369,5,6,0.3,0.00015,1100,"9"
2405,50405,0.000158714413253,2.72565,2.7411,2.73016875,2.37025,2.92285,2.78857595988,0.791846737859,0.561796957392,5,6,0.3,0.00015,1100,"9"
2406,50174,0.000119583848208,2.71905,2.7417,2.730025,2.3689,2.9254,2.78826765468,0.79166480978,0.562595778522,5,6,0.3,0.00015,1100,"9"
2407,49854,8.02342841096e-05,2.72085,2.73765,2.7260625,2.36575,2.9257,2.78899848546,0.786171048113,0.567718666013,5,6,0.3,0.00015,1100,"9"
2408,49895,6.01262651568e-05,2.7234,2.7342,2.72795,2.3581,2.9257,2.78939768901,0.78639243635,0.568473176776,5,6,0.3,0.00015,1100,"9"
2409,49732,4.02155553768e-05,2.72415,2.7273,2.725725,2.3677,2.92495,2.78926059421,0.787550193497,0.566294772944,5,6,0.3,0.00015,1100,"9"
2410,49740,8.04181745074e-05,2.62365,2.72865,2.7002625,2.3677,2.9209,2.78945317175,0.790027225904,0.566381076249,5,6,0.3,0.00015,1100,"9"
2411,49805,0.000140548137737,2.61855,2.7339,2.68129285714,2.3644,2.9242,2.78941705992,0.794771293146,0.565202408054,5,6,0.3,0.00015,1100,"9"
2412,50066,0.000159789078416,2.6127,2.7339,2.6985375,2.3695,2.9305,2.78983787007,0.787266752544,0.569843427656,5,6,0.3,0.00015,1100,"9"
2413,50343,0.000198637347794,2.6148,2.7267,2.70444,2.3815,2.93545,2.78964723144,0.788825029177,0.56991228323,5,6,0.3,0.00015,1100,"9"
2414,49944,0.000160179400929,2.6184,2.73195,2.69919375,2.3743,2.93665,2.78969985481,0.789690556509,0.570533092049,5,6,0.3,0.00015,1100,"9"
2415,49862,0.00022060888051,2.6142,2.73195,2.70355909091,2.38465,2.9374,2.78988428417,0.785271366567,0.5722786395,5,6,0.3,0.00015,1100,"9"
2416,50177,0.000219223947227,2.6157,2.7285,2.67650454545,2.3869,2.93125,2.78999399294,0.782765089698,0.573789141979,5,6,0.3,0.00015,1100,"9"
2417,49533,0.000141319928129,2.6169,2.733,2.66826428571,2.3875,2.94025,2.78999184772,0.779175819029,0.574664835495,5,6,0.3,0.00015,1100,"9"
2418,49827,0.000200694402633,2.6136,2.7249,2.661195,2.3875,2.92945,2.79047678704,0.776305519417,0.57694619067,5,6,0.3,0.00015,1100,"9"
2419,49947,0.000260275892446,2.6136,2.7285,2.64411923077,2.38885,2.9353,2.79013043317,0.778995340015,0.574581835491,5,6,0.3,0.00015,1100,"9"
2420,50136,0.000259294718366,2.6091,2.7285,2.64821538462,2.39665,2.9275,2.79005667857,0.774266563234,0.576583620906,5,6,0.3,0.00015,1100,"9"
2421,49770,0.000341571227647,2.6151,2.73345,2.65910294118,2.4094,2.929,2.7900935632,0.773478174949,0.577125179684,5,6,0.3,0.00015,1100,"9"
2422,49977,0.000220101246573,2.6142,2.733,2.66007272727,2.40775,2.93305,2.79010889505,0.776841623944,0.574643251397,5,6,0.3,0.00015,1100,"9"
2423,49694,0.000241477844408,2.6127,2.733,2.6941,2.3851,2.93455,2.79030458416,0.773891486067,0.57689898902,5,6,0.3,0.00015,1100,"9"
2424,49758,0.000241167249488,2.613,2.7393,2.6862375,2.3929,2.93455,2.79071560729,0.776250559961,0.576297191102,5,6,0.3,0.00015,1100,"9"
2425,50268,0.0001392536007,2.61315,2.71995,2.64683571429,2.39635,2.93215,2.79083202781,0.767417467324,0.580873556806,5,6,0.3,0.00015,1100,"9"
2426,49814,6.02240334043e-05,2.6196,2.7285,2.6922,2.39155,2.9275,2.79089374034,0.76381739454,0.583639329578,5,6,0.3,0.00015,1100,"9"
2427,50082,1.99672537039e-05,2.6157,2.6157,2.6157,2.40055,2.9293,2.79133226373,0.765896264372,0.583247138285,5,6,0.3,0.00015,1100,"9"
2428,49757,2.0097674699e-05,2.616,2.616,2.616,2.38855,2.92375,2.79095314535,0.765032350567,0.582966924662,5,6,0.3,0.00015,1100,"9"
2429,50101,5.98790443305e-05,2.6136,2.6136,2.6136,2.39905,2.93485,2.79168814723,0.759165666246,0.586129164534,5,6,0.3,0.00015,1100,"9"
2430,50318,7.94944155173e-05,2.61915,2.7276,2.6462625,2.40025,2.93095,2.79185737071,0.751158588463,0.59006569326,5,6,0.3,0.00015,1100,"9"
2431,50011,3.99912019356e-05,2.6148,2.6148,2.6148,2.4091,2.9209,2.79169730249,0.755046121222,0.589553099702,5,6,0.3,0.00015,1100,"9"
2432,50029,1.99884067241e-05,2.6196,2.6196,2.6196,2.4076,2.93185,2.79163986268,0.760325516071,0.586909082029,5,6,0.3,0.00015,1100,"9"
2433,50020,0,NA,NA,NA,2.3995,2.93425,2.79259570372,0.752491467521,0.594280423776,5,6,0.3,0.00015,1100,"9"
2434,49983,0,NA,NA,NA,2.3995,2.92525,2.79219867055,0.755337730832,0.592266777343,5,6,0.3,0.00015,1100,"9"
2435,50154,1.99385891454e-05,2.71905,2.71905,2.71905,2.4115,2.92495,2.79198440771,0.755846629614,0.59128752605,5,6,0.3,0.00015,1100,"9"
2436,50323,3.97432585498e-05,2.6616,2.71905,2.690325,2.40625,2.93125,2.7923945013,0.750160423717,0.596883416163,5,6,0.3,0.00015,1100,"9"
2437,49824,2.00706486834e-05,2.6724,2.6724,2.6724,2.39605,2.9254,2.79200564097,0.757768197668,0.594503305134,5,6,0.3,0.00015,1100,"9"
2438,49758,4.01945415813e-05,2.67195,2.67195,2.67195,2.40355,2.92195,2.79224437053,0.758098997069,0.594015970615,5,6,0.3,0.00015,1100,"9"
2439,49845,0,NA,NA,NA,2.30755,2.92705,2.79252723744,0.755411527591,0.595707809668,5,6,0.3,0.00015,1100,"9"
2440,50092,1.99632675876e-05,2.7249,2.7249,2.7249,2.3089,2.9359,2.79287772654,0.748407528681,0.600924297695,5,6,0.3,0.00015,1100,"9"
2441,49901,0,NA,NA,NA,2.30755,2.9428,2.79237970482,0.752468038925,0.59728739528,5,6,0.3,0.00015,1100,"9"
2442,49784,0,NA,NA,NA,2.30755,2.9377,2.79259278885,0.751394346696,0.597922718414,5,6,0.3,0.00015,1100,"9"
2443,50373,0,NA,NA,NA,2.30755,2.9356,2.79286359955,0.747344186059,0.601535256375,5,6,0.3,0.00015,1100,"9"
2444,49961,0,NA,NA,NA,2.3101,2.9347,2.79274460079,0.741907363807,0.604354459267,5,6,0.3,0.00015,1100,"9"
2445,49546,4.03665280749e-05,2.6181,2.7213,2.6697,2.31175,2.93455,2.79294701477,0.747045924642,0.601825481194,5,6,0.3,0.00015,1100,"9"
2446,49959,4.00328269181e-05,2.6157,2.72805,2.671875,2.3119,2.9332,2.79371043698,0.743474931749,0.605699319211,5,6,0.3,0.00015,1100,"9"
2447,50126,3.98994533775e-05,2.6205,2.7195,2.67,2.30875,2.9332,2.79367557757,0.739413022116,0.608379156003,5,6,0.3,0.00015,1100,"9"
2448,50092,1.99632675876e-05,2.6205,2.6205,2.6205,2.64865,2.9368,2.79387779541,0.737895570392,0.609588066494,5,6,0.3,0.00015,1100,"9"
2449,50173,7.97241544257e-05,2.6175,2.65605,2.6278875,2.64565,2.93095,2.79389040842,0.734863859552,0.61167863984,5,6,0.3,0.00015,1100,"9"
2450,50153,3.98779734014e-05,2.6238,2.6238,2.6238,2.64565,2.93125,2.79446673745,0.724212586642,0.617496836169,5,6,0.3,0.00015,1100,"9"
2451,49855,2.00581686892e-05,2.616,2.616,2.616,2.4133,2.93155,2.7941445541,0.725891954924,0.615558795766,5,6,0.3,0.00015,1100,"9"
2452,50328,3.97393101256e-05,2.6163,2.6163,2.6163,2.416,2.93155,2.79450352204,0.724996732272,0.616288865753,5,6,0.3,0.00015,1100,"9"
2453,49685,2.01267988326e-05,2.619,2.619,2.619,2.4142,2.93305,2.7944310915,0.7225185043,0.618286049652,5,6,0.3,0.00015,1100,"9"
2454,49936,0.00010012816405,2.6181,2.718,2.65758,2.4133,2.9332,2.7942935531,0.728791672907,0.612744385707,5,6,0.3,0.00015,1100,"9"
2455,50009,0.000119978403887,2.6169,2.7045,2.660275,2.4181,2.9332,2.79439541228,0.723824521348,0.615784871495,5,6,0.3,0.00015,1100,"9"
2456,49830,0.000100341159944,2.6184,2.70195,2.65182,2.62135,2.92975,2.79442604215,0.719271982336,0.618149210426,5,6,0.3,0.00015,1100,"9"
2457,49850,0.000100300902708,2.6196,2.7159,2.69178,2.62495,2.9356,2.79496964189,0.712886570438,0.622484335655,5,6,0.3,0.00015,1100,"9"
2458,50524,7.91702953052e-05,2.7162,2.72235,2.7177375,2.62675,2.9332,2.79472181116,0.715261407094,0.62080219974,5,6,0.3,0.00015,1100,"9"
2459,49560,6.05326876513e-05,2.7156,2.7156,2.7156,2.62525,2.9371,2.79502247715,0.703515805527,0.628784722833,5,6,0.3,0.00015,1100,"9"
2460,49704,8.04764204088e-05,2.6184,2.72175,2.6920125,2.40715,2.93695,2.7953006841,0.713287704395,0.623251010055,5,6,0.3,0.00015,1100,"9"
2461,50464,0.00013871274572,2.6178,2.72085,2.69042142857,2.61235,2.93395,2.79532065521,0.715670195066,0.622529255396,5,6,0.3,0.00015,1100,"9"
2462,49783,0.000341482032019,2.6178,2.72085,2.68218529412,2.5225,2.93395,2.79530814612,0.709811373931,0.627447296588,5,6,0.3,0.00015,1100,"9"
2463,50124,0.000438911499481,2.6178,2.7282,2.69438181818,2.68555,2.93755,2.79566399046,0.711707217018,0.626440979877,5,6,0.3,0.00015,1100,"9"
2464,50130,0.00033911829244,2.6202,2.7321,2.68820294118,2.6836,2.93755,2.79552034502,0.71141499525,0.626044557042,5,6,0.3,0.00015,1100,"9"
2465,49792,0.000401670951157,2.61825,2.73405,2.709,2.527,2.93275,2.79543476754,0.717534325467,0.624835213427,5,6,0.3,0.00015,1100,"9"
2466,50132,0.000398946780499,2.61825,2.73405,2.6958825,2.52715,2.93005,2.79594158884,0.710737789347,0.627086415584,5,6,0.3,0.00015,1100,"9"
2467,49850,0.000461384152457,2.6223,2.7135,2.68554782609,2.518,2.93155,2.7958178909,0.70562736578,0.629811667299,5,6,0.3,0.00015,1100,"9"
2468,49908,0.00050092169592,2.6217,2.7186,2.668032,2.52355,2.9269,2.79630861616,0.70115155539,0.633346916393,5,6,0.3,0.00015,1100,"9"
2469,50240,0.000497611464968,2.6217,2.72145,2.698224,2.5186,2.9275,2.79647713731,0.701027863585,0.633980809313,5,6,0.3,0.00015,1100,"9"
2470,50007,0.000479932809407,2.6217,2.72175,2.6938125,2.52025,2.92675,2.7958714843,0.702030543124,0.632445716803,5,6,0.3,0.00015,1100,"9"
2471,50073,0.000619096119665,2.6223,2.72895,2.69212741935,2.52265,2.9359,2.79621042424,0.696674611191,0.63521275713,5,6,0.3,0.00015,1100,"9"
2472,50140,0.000678101316314,2.6214,2.72715,2.70466323529,2.67925,2.93665,2.79653557059,0.691023538989,0.638256423299,5,6,0.3,0.00015,1100,"9"
2473,50149,0.000917266545694,2.6196,2.7306,2.69380108696,2.62465,2.9287,2.79607782468,0.691792852754,0.636815742596,5,6,0.3,0.00015,1100,"9"
2474,49700,0.000865191146881,2.6214,2.7414,2.70950581395,2.6275,2.9278,2.79621492337,0.692041981267,0.637174153978,5,6,0.3,0.00015,1100,"9"
2475,49650,0.000825780463243,2.6238,2.7414,2.69727804878,2.37865,2.93485,2.79652216433,0.695260182669,0.636124732949,5,6,0.3,0.00015,1100,"9"
2476,49888,0.000821840923669,2.628,2.72985,2.71092804878,2.3698,2.9359,2.79686050815,0.690871262913,0.63933403174,5,6,0.3,0.00015,1100,"9"
2477,49992,0.000980156825092,2.6238,2.7249,2.69789387755,2.36365,2.9299,2.7964150862,0.690363156637,0.637467141966,5,6,0.3,0.00015,1100,"9"
2478,49949,0.000940959778975,2.6238,2.72925,2.69872659574,2.6371,2.92825,2.79696630396,0.684845024613,0.641953673205,5,6,0.3,0.00015,1100,"9"
2479,50006,0.000999880014398,2.6259,2.7303,2.702127,2.6269,2.9266,2.79672610798,0.689520395107,0.639332814918,5,6,0.3,0.00015,1100,"9"
2480,49973,0.000860464650911,2.6244,2.73045,2.71266976744,2.61295,2.93095,2.79702671039,0.686316771153,0.643027629133,5,6,0.3,0.00015,1100,"9"
2481,49832,0.000742494782469,2.6193,2.74125,2.70906081081,2.61055,2.93065,2.79730679888,0.688240578407,0.643422351823,5,6,0.3,0.00015,1100,"9"
2482,50103,0.000818314272598,2.6289,2.73165,2.71155,2.41405,2.92045,2.79757815109,0.681668287941,0.646606507251,5,6,0.3,0.00015,1100,"9"
2483,49943,0.000700798910758,2.6196,2.7366,2.72279142857,2.41405,2.9287,2.79748624068,0.679337822984,0.648181066856,5,6,0.3,0.00015,1100,"9"
2484,50014,0.00065981525173,2.6142,2.7441,2.72542727273,2.3131,2.9269,2.79760544407,0.674782339961,0.649677851069,5,6,0.3,0.00015,1100,"9"
2485,50234,0.000975434964367,2.6205,2.7441,2.7297122449,2.3119,2.9311,2.79767582943,0.674236419511,0.650863236638,5,6,0.3,0.00015,1100,"9"
2486,49941,0.000861015998879,2.6202,2.75475,2.7383755814,2.41345,2.93515,2.79759227424,0.673335634205,0.650812409094,5,6,0.3,0.00015,1100,"9"
2487,50177,0.00101640193714,2.6094,2.75985,2.74036470588,2.41045,2.92645,2.7977384132,0.67386245342,0.650563217025,5,6,0.3,0.00015,1100,"9"
2488,49852,0.00102302816336,2.6517,2.75985,2.73675,2.60875,2.9275,2.79783665489,0.670259808478,0.652613810215,5,6,0.3,0.00015,1100,"9"
2489,50334,0.00111256804546,2.6517,2.7519,2.72814910714,2.61055,2.9275,2.79804515196,0.67095774355,0.652694163594,5,6,0.3,0.00015,1100,"9"
2490,50444,0.00128855760844,2.63085,2.7519,2.72178692308,2.61355,2.92465,2.79813760198,0.673699911025,0.654422145825,5,6,0.3,0.00015,1100,"9"
2491,49448,0.00103138650704,2.6634,2.74995,2.72557352941,2.6071,2.91895,2.79814316963,0.666061096958,0.6577616596,5,6,0.3,0.00015,1100,"9"
2492,49968,0.00104066602626,2.6709,2.74575,2.72552019231,2.6092,2.92405,2.79877715562,0.671439286181,0.656391363287,5,6,0.3,0.00015,1100,"9"
